,,Edinburgh St Leonards,
Date,Time,Nitrogen dioxide,Status
20/05/2018,10:00:00,4.5047,V ugm-3
20/05/2018,11:00:00,5.28905,V ugm-3
20/05/2018,12:00:00,5.8146,V ugm-3
20/05/2018,13:00:00,6.02458,V ugm-3
20/05/2018,14:00:00,5.3446,V ugm-3
20/05/2018,15:00:00,5.13463,V ugm-3
20/05/2018,16:00:00,6.12773,V ugm-3
20/05/2018,17:00:00,6.39325,V ugm-3
20/05/2018,18:00:00,6.60506,V ugm-3
20/05/2018,19:00:00,7.55545,V ugm-3
20/05/2018,20:00:00,6.8187,V ugm-3
20/05/2018,21:00:00,8.54794,V ugm-3
20/05/2018,22:00:00,10.48655,V ugm-3
20/05/2018,23:00:00,12.01681,V ugm-3
20/05/2018,24:00:00,9.07899,V ugm-3
21/05/2018,01:00:00,6.57432,V ugm-3
21/05/2018,02:00:00,5.66917,V ugm-3
21/05/2018,03:00:00,6.98466,V ugm-3
21/05/2018,04:00:00,11.59946,V ugm-3
21/05/2018,05:00:00,13.23357,V ugm-3
21/05/2018,06:00:00,27.73392,V ugm-3
21/05/2018,07:00:00,33.07571,V ugm-3
21/05/2018,08:00:00,30.24773,V ugm-3
21/05/2018,09:00:00,10.26271,V ugm-3
21/05/2018,10:00:00,7.43659,V ugm-3
21/05/2018,11:00:00,16.05589,V ugm-3
21/05/2018,12:00:00,22.8637,V ugm-3
21/05/2018,13:00:00,21.45962,V ugm-3
21/05/2018,14:00:00,15.70722,V ugm-3
21/05/2018,15:00:00,12.97939,V ugm-3
21/05/2018,16:00:00,14.71551,V ugm-3
21/05/2018,17:00:00,24.32723,V ugm-3
21/05/2018,18:00:00,21.54499,V ugm-3
21/05/2018,19:00:00,20.61513,V ugm-3
21/05/2018,20:00:00,20.67016,V ugm-3
21/05/2018,21:00:00,30.6955,V ugm-3
21/05/2018,22:00:00,11.74969,V ugm-3
21/05/2018,23:00:00,4.0299,V ugm-3
21/05/2018,24:00:00,3.82402,V ugm-3
22/05/2018,01:00:00,2.58721,V ugm-3
22/05/2018,02:00:00,2.02349,V ugm-3
22/05/2018,03:00:00,0.94201,V ugm-3
22/05/2018,04:00:00,1.30528,V ugm-3
22/05/2018,05:00:00,2.67637,V ugm-3
22/05/2018,06:00:00,4.3969,V ugm-3
22/05/2018,07:00:00,6.33354,V ugm-3
22/05/2018,08:00:00,6.4851,V ugm-3
22/05/2018,09:00:00,7.04501,V ugm-3
22/05/2018,10:00:00,8.15303,V ugm-3
22/05/2018,11:00:00,8.09539,V ugm-3
22/05/2018,12:00:00,6.00217,V ugm-3
22/05/2018,13:00:00,5.84056,V ugm-3
22/05/2018,14:00:00,4.95618,V ugm-3
22/05/2018,15:00:00,5.68084,V ugm-3
22/05/2018,16:00:00,5.84056,V ugm-3
22/05/2018,17:00:00,7.73777,V ugm-3
22/05/2018,18:00:00,6.89157,V ugm-3
22/05/2018,19:00:00,9.68069,V ugm-3
22/05/2018,20:00:00,7.96518,V ugm-3
22/05/2018,21:00:00,9.48782,V ugm-3
22/05/2018,22:00:00,7.33759,V ugm-3
22/05/2018,23:00:00,5.13788,V ugm-3
22/05/2018,24:00:00,4.72263,V ugm-3
23/05/2018,01:00:00,2.30912,V ugm-3
23/05/2018,02:00:00,1.74388,V ugm-3
23/05/2018,03:00:00,1.57127,V ugm-3
23/05/2018,04:00:00,1.46529,V ugm-3
23/05/2018,05:00:00,3.88379,V ugm-3
23/05/2018,06:00:00,9.24242,V ugm-3
23/05/2018,07:00:00,13.37175,V ugm-3
23/05/2018,08:00:00,19.42451,V ugm-3
23/05/2018,09:00:00,14.72405,V ugm-3
23/05/2018,10:00:00,14.81985,V ugm-3
23/05/2018,11:00:00,14.54376,V ugm-3
23/05/2018,12:00:00,11.60426,V ugm-3
23/05/2018,13:00:00,10.28935,V ugm-3
23/05/2018,14:00:00,9.23971,V ugm-3
23/05/2018,15:00:00,9.40282,V ugm-3
23/05/2018,16:00:00,8.29987,V ugm-3
23/05/2018,17:00:00,7.72493,V ugm-3
23/05/2018,18:00:00,9.20677,V ugm-3
23/05/2018,19:00:00,13.55252,V ugm-3
23/05/2018,20:00:00,11.12464,V ugm-3
23/05/2018,21:00:00,12.64833,V ugm-3
23/05/2018,22:00:00,16.8114,V ugm-3
23/05/2018,23:00:00,14.3485,V ugm-3
23/05/2018,24:00:00,9.25515,V ugm-3
24/05/2018,01:00:00,11.3627,V ugm-3
24/05/2018,02:00:00,6.16922,V ugm-3
24/05/2018,03:00:00,3.05397,V ugm-3
24/05/2018,04:00:00,6.30016,V ugm-3
24/05/2018,05:00:00,6.56447,V ugm-3
24/05/2018,06:00:00,9.55474,V ugm-3
24/05/2018,07:00:00,13.96944,V ugm-3
24/05/2018,08:00:00,14.79832,V ugm-3
24/05/2018,09:00:00,16.83231,V ugm-3
24/05/2018,10:00:00,12.51276,V ugm-3
24/05/2018,11:00:00,14.07473,V ugm-3
24/05/2018,12:00:00,12.07928,V ugm-3
24/05/2018,13:00:00,11.06012,V ugm-3
24/05/2018,14:00:00,10.73275,V ugm-3
24/05/2018,15:00:00,8.9592,V ugm-3
24/05/2018,16:00:00,11.26266,V ugm-3
24/05/2018,17:00:00,9.68971,V ugm-3
24/05/2018,18:00:00,10.38104,V ugm-3
24/05/2018,19:00:00,11.91803,V ugm-3
24/05/2018,20:00:00,9.40751,V ugm-3
24/05/2018,21:00:00,10.88274,V ugm-3
24/05/2018,22:00:00,7.88343,V ugm-3
24/05/2018,23:00:00,8.62298,V ugm-3
24/05/2018,24:00:00,5.83589,V ugm-3
25/05/2018,01:00:00,6.24986,V ugm-3
25/05/2018,02:00:00,4.13294,V ugm-3
25/05/2018,03:00:00,4.53752,V ugm-3
25/05/2018,04:00:00,6.37871,V ugm-3
25/05/2018,05:00:00,13.39681,V ugm-3
25/05/2018,06:00:00,24.99655,V ugm-3
25/05/2018,07:00:00,13.77338,V ugm-3
25/05/2018,08:00:00,22.04655,V ugm-3
25/05/2018,09:00:00,16.84627,V ugm-3
25/05/2018,10:00:00,11.28364,V ugm-3
25/05/2018,11:00:00,11.18198,V ugm-3
25/05/2018,12:00:00,8.34362,V ugm-3
25/05/2018,13:00:00,7.87634,V ugm-3
25/05/2018,14:00:00,8.34689,V ugm-3
25/05/2018,15:00:00,6.09056,V ugm-3
25/05/2018,16:00:00,6.1981,V ugm-3
25/05/2018,17:00:00,6.10167,V ugm-3
25/05/2018,18:00:00,6.78405,V ugm-3
25/05/2018,19:00:00,9.99653,V ugm-3
25/05/2018,20:00:00,12.26725,V ugm-3
25/05/2018,21:00:00,11.58683,V ugm-3
25/05/2018,22:00:00,8.37304,V ugm-3
25/05/2018,23:00:00,8.21074,V ugm-3
25/05/2018,24:00:00,5.88658,V ugm-3
26/05/2018,01:00:00,7.45649,V ugm-3
26/05/2018,02:00:00,4.28272,V ugm-3
26/05/2018,03:00:00,4.69389,V ugm-3
26/05/2018,04:00:00,7.54193,V ugm-3
26/05/2018,05:00:00,5.89689,V ugm-3
26/05/2018,06:00:00,6.4274,V ugm-3
26/05/2018,07:00:00,5.31552,V ugm-3
26/05/2018,08:00:00,5.61607,V ugm-3
26/05/2018,09:00:00,6.61827,V ugm-3
26/05/2018,10:00:00,8.09283,V ugm-3
26/05/2018,11:00:00,7.56431,V ugm-3
26/05/2018,12:00:00,8.46279,V ugm-3
26/05/2018,13:00:00,9.13529,V ugm-3
26/05/2018,14:00:00,8.03732,V ugm-3
26/05/2018,15:00:00,6.72066,V ugm-3
26/05/2018,16:00:00,8.3551,V ugm-3
26/05/2018,17:00:00,9.04747,V ugm-3
26/05/2018,18:00:00,10.47977,V ugm-3
26/05/2018,19:00:00,11.31746,V ugm-3
26/05/2018,20:00:00,9.32962,V ugm-3
26/05/2018,21:00:00,8.63923,V ugm-3
26/05/2018,22:00:00,8.01031,V ugm-3
26/05/2018,23:00:00,6.89777,V ugm-3
26/05/2018,24:00:00,5.78854,V ugm-3
27/05/2018,01:00:00,4.282,V ugm-3
27/05/2018,02:00:00,3.30148,V ugm-3
27/05/2018,03:00:00,2.73261,V ugm-3
27/05/2018,04:00:00,1.99521,V ugm-3
27/05/2018,05:00:00,2.4232,V ugm-3
27/05/2018,06:00:00,4.26168,V ugm-3
27/05/2018,07:00:00,4.4184,V ugm-3
27/05/2018,08:00:00,6.83221,V ugm-3
27/05/2018,09:00:00,7.04318,V ugm-3
27/05/2018,10:00:00,7.98485,V ugm-3
27/05/2018,11:00:00,7.99492,V ugm-3
27/05/2018,12:00:00,7.8382,V ugm-3
27/05/2018,13:00:00,6.77661,V ugm-3
27/05/2018,14:00:00,6.19861,V ugm-3
27/05/2018,15:00:00,8.47179,V ugm-3
27/05/2018,16:00:00,9.16569,V ugm-3
27/05/2018,17:00:00,8.20388,V ugm-3
27/05/2018,18:00:00,7.99291,V ugm-3
27/05/2018,19:00:00,8.21864,V ugm-3
27/05/2018,20:00:00,8.38275,V ugm-3
27/05/2018,21:00:00,6.80479,V ugm-3
27/05/2018,22:00:00,9.8127,V ugm-3
27/05/2018,23:00:00,9.23,V ugm-3
27/05/2018,24:00:00,6.49068,V ugm-3
28/05/2018,01:00:00,5.21563,V ugm-3
28/05/2018,02:00:00,4.43871,V ugm-3
28/05/2018,03:00:00,7.71274,V ugm-3
28/05/2018,04:00:00,7.1837,V ugm-3
28/05/2018,05:00:00,5.1253,V ugm-3
28/05/2018,06:00:00,10.34907,V ugm-3
28/05/2018,07:00:00,22.92429,V ugm-3
28/05/2018,08:00:00,20.52903,V ugm-3
28/05/2018,09:00:00,20.71304,V ugm-3
28/05/2018,10:00:00,23.02946,V ugm-3
28/05/2018,11:00:00,25.38326,V ugm-3
28/05/2018,12:00:00,12.69471,V ugm-3
28/05/2018,13:00:00,9.2156,V ugm-3
28/05/2018,14:00:00,10.48283,V ugm-3
28/05/2018,15:00:00,12.86246,V ugm-3
28/05/2018,16:00:00,15.98369,V ugm-3
28/05/2018,17:00:00,14.93038,V ugm-3
28/05/2018,18:00:00,15.3073,V ugm-3
28/05/2018,19:00:00,14.88489,V ugm-3
28/05/2018,20:00:00,17.01733,V ugm-3
28/05/2018,21:00:00,18.307,V ugm-3
28/05/2018,22:00:00,16.76675,V ugm-3
28/05/2018,23:00:00,14.70767,V ugm-3
28/05/2018,24:00:00,8.51682,V ugm-3
29/05/2018,01:00:00,6.77879,V ugm-3
29/05/2018,02:00:00,7.62453,V ugm-3
29/05/2018,03:00:00,3.28241,V ugm-3
29/05/2018,04:00:00,3.65088,V ugm-3
29/05/2018,05:00:00,7.30176,V ugm-3
29/05/2018,06:00:00,8.51252,V ugm-3
29/05/2018,07:00:00,10.99878,V ugm-3
29/05/2018,08:00:00,16.16415,V ugm-3
29/05/2018,09:00:00,18.15868,V ugm-3
29/05/2018,10:00:00,15.66554,V ugm-3
29/05/2018,11:00:00,14.66345,V ugm-3
29/05/2018,12:00:00,13.6772,V ugm-3
29/05/2018,13:00:00,9.97398,V ugm-3
29/05/2018,14:00:00,9.86861,V ugm-3
29/05/2018,15:00:00,11.03116,V ugm-3
29/05/2018,16:00:00,13.28603,V ugm-3
29/05/2018,17:00:00,12.9823,V ugm-3
29/05/2018,18:00:00,11.08764,V ugm-3
29/05/2018,19:00:00,5.75284,V ugm-3
29/05/2018,20:00:00,4.59511,V ugm-3
29/05/2018,21:00:00,5.91744,V ugm-3
29/05/2018,22:00:00,9.6854,V ugm-3
29/05/2018,23:00:00,6.82723,V ugm-3
29/05/2018,24:00:00,3.38366,V ugm-3
30/05/2018,01:00:00,4.72976,V ugm-3
30/05/2018,02:00:00,6.92324,V ugm-3
30/05/2018,03:00:00,3.81695,V ugm-3
30/05/2018,04:00:00,4.92837,V ugm-3
30/05/2018,05:00:00,3.6535,V ugm-3
30/05/2018,06:00:00,6.93397,V ugm-3
30/05/2018,07:00:00,16.24098,V ugm-3
30/05/2018,08:00:00,23.37965,V ugm-3
30/05/2018,09:00:00,No data,V ugm-3
30/05/2018,10:00:00,14.43989,V ugm-3
30/05/2018,11:00:00,10.23895,V ugm-3
30/05/2018,12:00:00,9.14008,V ugm-3
30/05/2018,13:00:00,11.56831,V ugm-3
30/05/2018,14:00:00,10.25986,V ugm-3
30/05/2018,15:00:00,9.46559,V ugm-3
30/05/2018,16:00:00,9.40971,V ugm-3
30/05/2018,17:00:00,12.80682,V ugm-3
30/05/2018,18:00:00,9.68702,V ugm-3
30/05/2018,19:00:00,10.53298,V ugm-3
30/05/2018,20:00:00,9.64089,V ugm-3
30/05/2018,21:00:00,9.06108,V ugm-3
30/05/2018,22:00:00,13.24966,V ugm-3
30/05/2018,23:00:00,11.56052,V ugm-3
30/05/2018,24:00:00,10.18016,V ugm-3
31/05/2018,01:00:00,5.08958,V ugm-3
31/05/2018,02:00:00,3.38943,V ugm-3
31/05/2018,03:00:00,3.8131,V ugm-3
31/05/2018,04:00:00,5.88611,V ugm-3
31/05/2018,05:00:00,6.68535,V ugm-3
31/05/2018,06:00:00,16.21165,V ugm-3
31/05/2018,07:00:00,21.20727,V ugm-3
31/05/2018,08:00:00,37.45841,V ugm-3
31/05/2018,09:00:00,48.524,V ugm-3
31/05/2018,10:00:00,36.55708,V ugm-3
31/05/2018,11:00:00,25.74614,V ugm-3
31/05/2018,12:00:00,15.81476,V ugm-3
31/05/2018,13:00:00,14.22512,V ugm-3
31/05/2018,14:00:00,16.61196,V ugm-3
31/05/2018,15:00:00,16.24638,V ugm-3
31/05/2018,16:00:00,20.55508,V ugm-3
31/05/2018,17:00:00,24.46214,V ugm-3
31/05/2018,18:00:00,18.21045,V ugm-3
31/05/2018,19:00:00,21.54428,V ugm-3
31/05/2018,20:00:00,22.63217,V ugm-3
31/05/2018,21:00:00,39.14538,V ugm-3
31/05/2018,22:00:00,35.07153,V ugm-3
31/05/2018,23:00:00,26.36696,V ugm-3
31/05/2018,24:00:00,14.32584,V ugm-3
01/06/2018,01:00:00,18.0414,V ugm-3
01/06/2018,02:00:00,20.59787,V ugm-3
01/06/2018,03:00:00,15.49753,V ugm-3
01/06/2018,04:00:00,13.5815,V ugm-3
01/06/2018,05:00:00,27.22408,V ugm-3
01/06/2018,06:00:00,28.57049,V ugm-3
01/06/2018,07:00:00,36.64756,V ugm-3
01/06/2018,08:00:00,47.59471,V ugm-3
01/06/2018,09:00:00,60.83902,V ugm-3
01/06/2018,10:00:00,46.6759,V ugm-3
01/06/2018,11:00:00,27.46378,V ugm-3
01/06/2018,12:00:00,16.02999,V ugm-3
01/06/2018,13:00:00,15.92908,V ugm-3
01/06/2018,14:00:00,28.94958,V ugm-3
01/06/2018,15:00:00,28.05264,V ugm-3
01/06/2018,16:00:00,62.6309,V ugm-3
01/06/2018,17:00:00,57.77902,V ugm-3
01/06/2018,18:00:00,45.0254,V ugm-3
01/06/2018,19:00:00,33.39775,V ugm-3
01/06/2018,20:00:00,31.81897,V ugm-3
01/06/2018,21:00:00,60.65506,V ugm-3
01/06/2018,22:00:00,60.31714,V ugm-3
01/06/2018,23:00:00,53.64424,V ugm-3
01/06/2018,24:00:00,45.2764,V ugm-3
02/06/2018,01:00:00,46.06433,V ugm-3
02/06/2018,02:00:00,43.13203,V ugm-3
02/06/2018,03:00:00,36.80635,V ugm-3
02/06/2018,04:00:00,32.60618,V ugm-3
02/06/2018,05:00:00,35.53403,V ugm-3
02/06/2018,06:00:00,45.82601,V ugm-3
02/06/2018,07:00:00,39.66685,V ugm-3
02/06/2018,08:00:00,40.98054,V ugm-3
02/06/2018,09:00:00,42.08502,V ugm-3
02/06/2018,10:00:00,36.52958,V ugm-3
02/06/2018,11:00:00,27.34892,V ugm-3
02/06/2018,12:00:00,14.50788,V ugm-3
02/06/2018,13:00:00,9.8408,V ugm-3
02/06/2018,14:00:00,14.4554,V ugm-3
02/06/2018,15:00:00,25.22842,V ugm-3
02/06/2018,16:00:00,25.53809,V ugm-3
02/06/2018,17:00:00,30.26283,V ugm-3
02/06/2018,18:00:00,42.16373,V ugm-3
02/06/2018,19:00:00,59.75086,V ugm-3
02/06/2018,20:00:00,58.60799,V ugm-3
02/06/2018,21:00:00,48.23596,V ugm-3
02/06/2018,22:00:00,38.0123,V ugm-3
02/06/2018,23:00:00,37.415,V ugm-3
02/06/2018,24:00:00,22.88123,V ugm-3
03/06/2018,01:00:00,19.53738,V ugm-3
03/06/2018,02:00:00,29.23312,V ugm-3
03/06/2018,03:00:00,13.80478,V ugm-3
03/06/2018,04:00:00,26.49627,V ugm-3
03/06/2018,05:00:00,16.36026,V ugm-3
03/06/2018,06:00:00,14.44113,V ugm-3
03/06/2018,07:00:00,20.754,V ugm-3
03/06/2018,08:00:00,36.30606,V ugm-3
03/06/2018,09:00:00,38.27028,V ugm-3
03/06/2018,10:00:00,14.03009,V ugm-3
03/06/2018,11:00:00,16.05108,V ugm-3
03/06/2018,12:00:00,9.58448,V ugm-3
03/06/2018,13:00:00,13.45255,V ugm-3
03/06/2018,14:00:00,16.53055,V ugm-3
03/06/2018,15:00:00,21.81368,V ugm-3
03/06/2018,16:00:00,13.06611,V ugm-3
03/06/2018,17:00:00,11.91355,V ugm-3
03/06/2018,18:00:00,12.59294,V ugm-3
03/06/2018,19:00:00,12.3968,V ugm-3
03/06/2018,20:00:00,12.83512,V ugm-3
03/06/2018,21:00:00,13.52776,V ugm-3
03/06/2018,22:00:00,17.88475,V ugm-3
03/06/2018,23:00:00,11.08674,V ugm-3
03/06/2018,24:00:00,8.16878,V ugm-3
04/06/2018,01:00:00,8.70677,V ugm-3
04/06/2018,02:00:00,5.51807,V ugm-3
04/06/2018,03:00:00,4.3499,V ugm-3
04/06/2018,04:00:00,5.46165,V ugm-3
04/06/2018,05:00:00,5.67792,V ugm-3
04/06/2018,06:00:00,12.09433,V ugm-3
04/06/2018,07:00:00,10.4321,V ugm-3
04/06/2018,08:00:00,18.3157,V ugm-3
04/06/2018,09:00:00,19.51163,V ugm-3
04/06/2018,10:00:00,12.36838,V ugm-3
04/06/2018,11:00:00,10.62135,V ugm-3
04/06/2018,12:00:00,7.07721,V ugm-3
04/06/2018,13:00:00,7.39486,V ugm-3
04/06/2018,14:00:00,8.498,V ugm-3
04/06/2018,15:00:00,9.77226,V ugm-3
04/06/2018,16:00:00,10.88093,V ugm-3
04/06/2018,17:00:00,10.41061,V ugm-3
04/06/2018,18:00:00,9.67641,V ugm-3
04/06/2018,19:00:00,8.30508,V ugm-3
04/06/2018,20:00:00,7.41512,V ugm-3
04/06/2018,21:00:00,7.94043,V ugm-3
04/06/2018,22:00:00,9.9538,V ugm-3
04/06/2018,23:00:00,6.04072,V ugm-3
04/06/2018,24:00:00,6.51657,V ugm-3
05/06/2018,01:00:00,4.52322,V ugm-3
05/06/2018,02:00:00,5.02093,V ugm-3
05/06/2018,03:00:00,5.03726,V ugm-3
05/06/2018,04:00:00,5.52044,V ugm-3
05/06/2018,05:00:00,4.23634,V ugm-3
05/06/2018,06:00:00,6.08843,V ugm-3
05/06/2018,07:00:00,7.78164,V ugm-3
05/06/2018,08:00:00,10.93873,V ugm-3
05/06/2018,09:00:00,8.18538,V ugm-3
05/06/2018,10:00:00,8.81847,V ugm-3
05/06/2018,11:00:00,6.70897,V ugm-3
05/06/2018,12:00:00,6.6594,V ugm-3
05/06/2018,13:00:00,8.3986,V ugm-3
05/06/2018,14:00:00,8.13461,V ugm-3
05/06/2018,15:00:00,7.43941,V ugm-3
05/06/2018,16:00:00,9.29149,V ugm-3
05/06/2018,17:00:00,8.13581,V ugm-3
05/06/2018,18:00:00,8.62556,V ugm-3
05/06/2018,19:00:00,10.10736,V ugm-3
05/06/2018,20:00:00,9.48263,V ugm-3
05/06/2018,21:00:00,7.6825,V ugm-3
05/06/2018,22:00:00,6.78662,V ugm-3
05/06/2018,23:00:00,3.65999,V ugm-3
05/06/2018,24:00:00,3.6576,V ugm-3
06/06/2018,01:00:00,4.38659,V ugm-3
06/06/2018,02:00:00,5.79973,V ugm-3
06/06/2018,03:00:00,4.40412,V ugm-3
06/06/2018,04:00:00,5.19756,V ugm-3
06/06/2018,05:00:00,7.47734,V ugm-3
06/06/2018,06:00:00,8.3742,V ugm-3
06/06/2018,07:00:00,9.31319,V ugm-3
06/06/2018,08:00:00,9.57263,V ugm-3
06/06/2018,09:00:00,10.67461,V ugm-3
06/06/2018,10:00:00,11.50669,V ugm-3
06/06/2018,11:00:00,8.76526,V ugm-3
06/06/2018,12:00:00,8.13481,V ugm-3
06/06/2018,13:00:00,7.6656,V ugm-3
06/06/2018,14:00:00,9.41371,V ugm-3
06/06/2018,15:00:00,9.40907,V ugm-3
06/06/2018,16:00:00,8.88205,V ugm-3
06/06/2018,17:00:00,9.08949,V ugm-3
06/06/2018,18:00:00,10.16037,V ugm-3
06/06/2018,19:00:00,10.1656,V ugm-3
06/06/2018,20:00:00,11.97792,V ugm-3
06/06/2018,21:00:00,10.38756,V ugm-3
06/06/2018,22:00:00,7.74259,V ugm-3
06/06/2018,23:00:00,15.2789,V ugm-3
06/06/2018,24:00:00,6.47588,V ugm-3
07/06/2018,01:00:00,5.5931,V ugm-3
07/06/2018,02:00:00,4.88105,V ugm-3
07/06/2018,03:00:00,7.95519,V ugm-3
07/06/2018,04:00:00,4.82731,V ugm-3
07/06/2018,05:00:00,7.79622,V ugm-3
07/06/2018,06:00:00,7.84093,V ugm-3
07/06/2018,07:00:00,9.43344,V ugm-3
07/06/2018,08:00:00,19.68442,V ugm-3
07/06/2018,09:00:00,14.65343,V ugm-3
07/06/2018,10:00:00,10.61645,V ugm-3
07/06/2018,11:00:00,7.97225,V ugm-3
07/06/2018,12:00:00,8.45423,V ugm-3
07/06/2018,13:00:00,7.66278,V ugm-3
07/06/2018,14:00:00,7.60903,V ugm-3
07/06/2018,15:00:00,7.34428,V ugm-3
07/06/2018,16:00:00,9.04088,V ugm-3
07/06/2018,17:00:00,9.62414,V ugm-3
07/06/2018,18:00:00,9.62301,V ugm-3
07/06/2018,19:00:00,10.2555,V ugm-3
07/06/2018,20:00:00,8.8932,V ugm-3
07/06/2018,21:00:00,9.80568,V ugm-3
07/06/2018,22:00:00,7.73909,V ugm-3
07/06/2018,23:00:00,9.01536,V ugm-3
07/06/2018,24:00:00,5.78507,V ugm-3
08/06/2018,01:00:00,4.17028,V ugm-3
08/06/2018,02:00:00,2.54209,V ugm-3
08/06/2018,03:00:00,3.07507,V ugm-3
08/06/2018,04:00:00,2.81296,V ugm-3
08/06/2018,05:00:00,4.03027,V ugm-3
08/06/2018,06:00:00,5.98236,V ugm-3
08/06/2018,07:00:00,8.05123,V ugm-3
08/06/2018,08:00:00,13.10528,V ugm-3
08/06/2018,09:00:00,9.71875,V ugm-3
08/06/2018,10:00:00,10.24625,V ugm-3
08/06/2018,11:00:00,10.17991,V ugm-3
08/06/2018,12:00:00,9.12326,V ugm-3
08/06/2018,13:00:00,9.0262,V ugm-3
08/06/2018,14:00:00,9.62059,V ugm-3
08/06/2018,15:00:00,9.24991,V ugm-3
08/06/2018,16:00:00,9.62223,V ugm-3
08/06/2018,17:00:00,8.99328,V ugm-3
08/06/2018,18:00:00,8.72679,V ugm-3
08/06/2018,19:00:00,12.58983,V ugm-3
08/06/2018,20:00:00,9.74942,V ugm-3
08/06/2018,21:00:00,10.08389,V ugm-3
08/06/2018,22:00:00,15.22674,V ugm-3
08/06/2018,23:00:00,11.82761,V ugm-3
08/06/2018,24:00:00,6.94797,V ugm-3
09/06/2018,01:00:00,9.98093,V ugm-3
09/06/2018,02:00:00,5.30222,V ugm-3
09/06/2018,03:00:00,5.78757,V ugm-3
09/06/2018,04:00:00,10.09353,V ugm-3
09/06/2018,05:00:00,9.71901,V ugm-3
09/06/2018,06:00:00,9.2796,V ugm-3
09/06/2018,07:00:00,8.31564,V ugm-3
09/06/2018,08:00:00,9.00298,V ugm-3
09/06/2018,09:00:00,7.56394,V ugm-3
09/06/2018,10:00:00,7.40009,V ugm-3
09/06/2018,11:00:00,6.87076,V ugm-3
09/06/2018,12:00:00,5.70675,V ugm-3
09/06/2018,13:00:00,6.07277,V ugm-3
09/06/2018,14:00:00,6.28556,V ugm-3
09/06/2018,15:00:00,6.75905,V ugm-3
09/06/2018,16:00:00,7.88101,V ugm-3
09/06/2018,17:00:00,9.96534,V ugm-3
09/06/2018,18:00:00,9.63925,V ugm-3
09/06/2018,19:00:00,11.07828,V ugm-3
09/06/2018,20:00:00,11.55495,V ugm-3
09/06/2018,21:00:00,14.68893,V ugm-3
09/06/2018,22:00:00,15.70025,V ugm-3
09/06/2018,23:00:00,9.97332,V ugm-3
09/06/2018,24:00:00,10.97082,V ugm-3
10/06/2018,01:00:00,13.314,V ugm-3
10/06/2018,02:00:00,10.27014,V ugm-3
10/06/2018,03:00:00,8.23523,V ugm-3
10/06/2018,04:00:00,4.72335,V ugm-3
10/06/2018,05:00:00,4.67014,V ugm-3
10/06/2018,06:00:00,5.34953,V ugm-3
10/06/2018,07:00:00,6.20964,V ugm-3
10/06/2018,08:00:00,12.99789,V ugm-3
10/06/2018,09:00:00,15.69257,V ugm-3
10/06/2018,10:00:00,14.08031,V ugm-3
10/06/2018,11:00:00,18.30316,V ugm-3
10/06/2018,12:00:00,18.31036,V ugm-3
10/06/2018,13:00:00,21.53508,V ugm-3
10/06/2018,14:00:00,18.6605,V ugm-3
10/06/2018,15:00:00,20.32597,V ugm-3
10/06/2018,16:00:00,21.07761,V ugm-3
10/06/2018,17:00:00,20.70256,V ugm-3
10/06/2018,18:00:00,23.84402,V ugm-3
10/06/2018,19:00:00,33.89096,V ugm-3
10/06/2018,20:00:00,16.57584,V ugm-3
10/06/2018,21:00:00,12.75037,V ugm-3
10/06/2018,22:00:00,10.57081,V ugm-3
10/06/2018,23:00:00,6.4726,V ugm-3
10/06/2018,24:00:00,5.25751,V ugm-3
11/06/2018,01:00:00,6.23663,V ugm-3
11/06/2018,02:00:00,6.94492,V ugm-3
11/06/2018,03:00:00,4.35715,V ugm-3
11/06/2018,04:00:00,6.27361,V ugm-3
11/06/2018,05:00:00,18.07274,V ugm-3
11/06/2018,06:00:00,25.11278,V ugm-3
11/06/2018,07:00:00,35.44407,V ugm-3
11/06/2018,08:00:00,41.56882,V ugm-3
11/06/2018,09:00:00,30.27465,V ugm-3
11/06/2018,10:00:00,18.32781,V ugm-3
11/06/2018,11:00:00,11.52598,V ugm-3
11/06/2018,12:00:00,11.85029,V ugm-3
11/06/2018,13:00:00,8.94355,V ugm-3
11/06/2018,14:00:00,8.30838,V ugm-3
11/06/2018,15:00:00,7.66824,V ugm-3
11/06/2018,16:00:00,8.35414,V ugm-3
11/06/2018,17:00:00,7.67421,V ugm-3
11/06/2018,18:00:00,9.53297,V ugm-3
11/06/2018,19:00:00,10.8605,V ugm-3
11/06/2018,20:00:00,9.98115,V ugm-3
11/06/2018,21:00:00,12.3154,V ugm-3
11/06/2018,22:00:00,12.89884,V ugm-3
11/06/2018,23:00:00,10.25273,V ugm-3
11/06/2018,24:00:00,9.98862,V ugm-3
12/06/2018,01:00:00,5.88265,V ugm-3
12/06/2018,02:00:00,9.4308,V ugm-3
12/06/2018,03:00:00,16.28318,V ugm-3
12/06/2018,04:00:00,11.96851,V ugm-3
12/06/2018,05:00:00,14.16621,V ugm-3
12/06/2018,06:00:00,11.24616,V ugm-3
12/06/2018,07:00:00,15.37995,V ugm-3
12/06/2018,08:00:00,17.43721,V ugm-3
12/06/2018,09:00:00,16.86659,V ugm-3
12/06/2018,10:00:00,12.05042,V ugm-3
12/06/2018,11:00:00,11.13777,V ugm-3
12/06/2018,12:00:00,10.50091,V ugm-3
12/06/2018,13:00:00,7.46188,V ugm-3
12/06/2018,14:00:00,8.73896,V ugm-3
12/06/2018,15:00:00,11.6489,V ugm-3
12/06/2018,16:00:00,13.77625,V ugm-3
