Hourly measurement data supplied by UK-air on 04/04/2022,,,,,
All Data GMT hour ending,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,
,,Chatham Roadside,,Edinburgh St Leonards,
Date,Time,PM10 particulate matter (Hourly measured),Status,PM10 particulate matter (Hourly measured),Status
11/01/2020,19:00:00,24.155,V ugm-3 (Ref.eq),3.2,V ugm-3 (FIDAS)
11/01/2020,20:00:00,21.256,V ugm-3 (Ref.eq),3.55,V ugm-3 (FIDAS)
11/01/2020,21:00:00,15.459,V ugm-3 (Ref.eq),4.75,V ugm-3 (FIDAS)
11/01/2020,22:00:00,23.189,V ugm-3 (Ref.eq),5.375,V ugm-3 (FIDAS)
11/01/2020,23:00:00,18.358,V ugm-3 (Ref.eq),8.025,V ugm-3 (FIDAS)
11/01/2020,24:00:00,24.155,V ugm-3 (Ref.eq),7.325,V ugm-3 (FIDAS)
12/01/2020,01:00:00,18.358,V ugm-3 (Ref.eq),5.85,V ugm-3 (FIDAS)
12/01/2020,02:00:00,19.324,V ugm-3 (Ref.eq),5.25,V ugm-3 (FIDAS)
12/01/2020,03:00:00,17.392,V ugm-3 (Ref.eq),6.85,V ugm-3 (FIDAS)
12/01/2020,04:00:00,20.29,V ugm-3 (Ref.eq),6.5,V ugm-3 (FIDAS)
12/01/2020,05:00:00,10.628,V ugm-3 (Ref.eq),6.225,V ugm-3 (FIDAS)
12/01/2020,06:00:00,8.696,V ugm-3 (Ref.eq),6.5,V ugm-3 (FIDAS)
12/01/2020,07:00:00,10.628,V ugm-3 (Ref.eq),5.95,V ugm-3 (FIDAS)
12/01/2020,08:00:00,8.696,V ugm-3 (Ref.eq),6.275,V ugm-3 (FIDAS)
12/01/2020,09:00:00,10.628,V ugm-3 (Ref.eq),5.75,V ugm-3 (FIDAS)
12/01/2020,10:00:00,8.696,V ugm-3 (Ref.eq),3.7,V ugm-3 (FIDAS)
12/01/2020,11:00:00,13.527,V ugm-3 (Ref.eq),3.25,V ugm-3 (FIDAS)
12/01/2020,12:00:00,12.561,V ugm-3 (Ref.eq),2.625,V ugm-3 (FIDAS)
12/01/2020,13:00:00,10.628,V ugm-3 (Ref.eq),3.95,V ugm-3 (FIDAS)
12/01/2020,14:00:00,15.459,V ugm-3 (Ref.eq),6.275,V ugm-3 (FIDAS)
12/01/2020,15:00:00,19.324,V ugm-3 (Ref.eq),5.475,V ugm-3 (FIDAS)
12/01/2020,16:00:00,17.392,V ugm-3 (Ref.eq),5.4,V ugm-3 (FIDAS)
12/01/2020,17:00:00,11.594,V ugm-3 (Ref.eq),7.65,V ugm-3 (FIDAS)
12/01/2020,18:00:00,13.527,V ugm-3 (Ref.eq),6.925,V ugm-3 (FIDAS)
12/01/2020,19:00:00,16.425,V ugm-3 (Ref.eq),8.05,V ugm-3 (FIDAS)
12/01/2020,20:00:00,17.392,V ugm-3 (Ref.eq),6.8,V ugm-3 (FIDAS)
12/01/2020,21:00:00,16.425,V ugm-3 (Ref.eq),8.8,V ugm-3 (FIDAS)
12/01/2020,22:00:00,21.256,V ugm-3 (Ref.eq),6.975,V ugm-3 (FIDAS)
12/01/2020,23:00:00,19.324,V ugm-3 (Ref.eq),6.325,V ugm-3 (FIDAS)
12/01/2020,24:00:00,17.392,V ugm-3 (Ref.eq),6.8,V ugm-3 (FIDAS)
13/01/2020,01:00:00,19.324,V ugm-3 (Ref.eq),5.8,V ugm-3 (FIDAS)
13/01/2020,02:00:00,17.392,V ugm-3 (Ref.eq),3.975,V ugm-3 (FIDAS)
13/01/2020,03:00:00,18.358,V ugm-3 (Ref.eq),3.3,V ugm-3 (FIDAS)
13/01/2020,04:00:00,20.29,V ugm-3 (Ref.eq),3.85,V ugm-3 (FIDAS)
13/01/2020,05:00:00,18.358,V ugm-3 (Ref.eq),3.875,V ugm-3 (FIDAS)
13/01/2020,06:00:00,18.358,V ugm-3 (Ref.eq),4.675,V ugm-3 (FIDAS)
13/01/2020,07:00:00,13.527,V ugm-3 (Ref.eq),5.625,V ugm-3 (FIDAS)
13/01/2020,08:00:00,12.561,V ugm-3 (Ref.eq),5.4,V ugm-3 (FIDAS)
13/01/2020,09:00:00,24.155,V ugm-3 (Ref.eq),8.05,V ugm-3 (FIDAS)
13/01/2020,10:00:00,23.189,V ugm-3 (Ref.eq),8.85,V ugm-3 (FIDAS)
13/01/2020,11:00:00,19.324,V ugm-3 (Ref.eq),8.25,V ugm-3 (FIDAS)
13/01/2020,12:00:00,18.358,V ugm-3 (Ref.eq),7.075,V ugm-3 (FIDAS)
13/01/2020,13:00:00,23.189,V ugm-3 (Ref.eq),7.775,V ugm-3 (FIDAS)
13/01/2020,14:00:00,28.986,V ugm-3 (Ref.eq),5.325,V ugm-3 (FIDAS)
13/01/2020,15:00:00,23.189,V ugm-3 (Ref.eq),4.675,V ugm-3 (FIDAS)
13/01/2020,16:00:00,20.29,V ugm-3 (Ref.eq),2.675,V ugm-3 (FIDAS)
13/01/2020,17:00:00,13.527,V ugm-3 (Ref.eq),1.425,V ugm-3 (FIDAS)
13/01/2020,18:00:00,11.594,V ugm-3 (Ref.eq),1.875,V ugm-3 (FIDAS)
