,,Edinburgh St Leonards,
Date,Time,PM10 particulate matter (Hourly measured),Status
03/11/2019,05:00:00,10.75,V ugm-3 (FIDAS)
03/11/2019,06:00:00,7.475,V ugm-3 (FIDAS)
03/11/2019,07:00:00,5.85,V ugm-3 (FIDAS)
03/11/2019,08:00:00,7.05,V ugm-3 (FIDAS)
03/11/2019,09:00:00,16.275,V ugm-3 (FIDAS)
03/11/2019,10:00:00,15.45,V ugm-3 (FIDAS)
03/11/2019,11:00:00,11.775,V ugm-3 (FIDAS)
03/11/2019,12:00:00,11.975,V ugm-3 (FIDAS)
03/11/2019,13:00:00,11.5,V ugm-3 (FIDAS)
03/11/2019,14:00:00,10.825,V ugm-3 (FIDAS)
03/11/2019,15:00:00,12.575,V ugm-3 (FIDAS)
03/11/2019,16:00:00,11.05,V ugm-3 (FIDAS)
03/11/2019,17:00:00,15.875,V ugm-3 (FIDAS)
03/11/2019,18:00:00,15.725,V ugm-3 (FIDAS)
03/11/2019,19:00:00,12.825,V ugm-3 (FIDAS)
03/11/2019,20:00:00,13.7,V ugm-3 (FIDAS)
03/11/2019,21:00:00,19.3,V ugm-3 (FIDAS)
03/11/2019,22:00:00,21.5,V ugm-3 (FIDAS)
03/11/2019,23:00:00,20.75,V ugm-3 (FIDAS)
03/11/2019,24:00:00,17.625,V ugm-3 (FIDAS)
04/11/2019,01:00:00,17.475,V ugm-3 (FIDAS)
04/11/2019,02:00:00,13.15,V ugm-3 (FIDAS)
04/11/2019,03:00:00,9.675,V ugm-3 (FIDAS)
04/11/2019,04:00:00,8.45,V ugm-3 (FIDAS)
04/11/2019,05:00:00,8.85,V ugm-3 (FIDAS)
04/11/2019,06:00:00,4.85,V ugm-3 (FIDAS)
04/11/2019,07:00:00,6.95,V ugm-3 (FIDAS)
04/11/2019,08:00:00,4.125,V ugm-3 (FIDAS)
04/11/2019,09:00:00,6.4,V ugm-3 (FIDAS)
04/11/2019,10:00:00,7.975,V ugm-3 (FIDAS)
04/11/2019,11:00:00,6.975,V ugm-3 (FIDAS)
04/11/2019,12:00:00,11.675,V ugm-3 (FIDAS)
04/11/2019,13:00:00,8.95,V ugm-3 (FIDAS)
04/11/2019,14:00:00,11.95,V ugm-3 (FIDAS)
04/11/2019,15:00:00,12.95,V ugm-3 (FIDAS)
04/11/2019,16:00:00,5.5,V ugm-3 (FIDAS)
04/11/2019,17:00:00,7.575,V ugm-3 (FIDAS)
04/11/2019,18:00:00,13.05,V ugm-3 (FIDAS)
04/11/2019,19:00:00,15.925,V ugm-3 (FIDAS)
04/11/2019,20:00:00,11.125,V ugm-3 (FIDAS)
04/11/2019,21:00:00,9.2,V ugm-3 (FIDAS)
04/11/2019,22:00:00,9.025,V ugm-3 (FIDAS)
04/11/2019,23:00:00,9.675,V ugm-3 (FIDAS)
04/11/2019,24:00:00,9.775,V ugm-3 (FIDAS)
05/11/2019,01:00:00,10.1,V ugm-3 (FIDAS)
05/11/2019,02:00:00,10.575,V ugm-3 (FIDAS)
05/11/2019,03:00:00,10.1,V ugm-3 (FIDAS)
05/11/2019,04:00:00,9.05,V ugm-3 (FIDAS)
05/11/2019,05:00:00,8.4,V ugm-3 (FIDAS)
05/11/2019,06:00:00,4.025,V ugm-3 (FIDAS)
05/11/2019,07:00:00,5.2,V ugm-3 (FIDAS)
05/11/2019,08:00:00,10.8,V ugm-3 (FIDAS)
05/11/2019,09:00:00,12.2,V ugm-3 (FIDAS)
05/11/2019,10:00:00,9.35,V ugm-3 (FIDAS)
05/11/2019,11:00:00,10.825,V ugm-3 (FIDAS)
05/11/2019,12:00:00,16.275,V ugm-3 (FIDAS)
05/11/2019,13:00:00,14.65,V ugm-3 (FIDAS)
05/11/2019,14:00:00,13.05,V ugm-3 (FIDAS)
05/11/2019,15:00:00,10.175,V ugm-3 (FIDAS)
05/11/2019,16:00:00,11.4,V ugm-3 (FIDAS)
05/11/2019,17:00:00,12.5,V ugm-3 (FIDAS)
05/11/2019,18:00:00,11.075,V ugm-3 (FIDAS)
05/11/2019,19:00:00,16.525,V ugm-3 (FIDAS)
05/11/2019,20:00:00,12.25,V ugm-3 (FIDAS)
05/11/2019,21:00:00,11.4,V ugm-3 (FIDAS)
05/11/2019,22:00:00,39.7,V ugm-3 (FIDAS)
05/11/2019,23:00:00,39.125,V ugm-3 (FIDAS)
05/11/2019,24:00:00,55.025,V ugm-3 (FIDAS)
06/11/2019,01:00:00,42.35,V ugm-3 (FIDAS)
06/11/2019,02:00:00,31.425,V ugm-3 (FIDAS)
06/11/2019,03:00:00,25.3,V ugm-3 (FIDAS)
06/11/2019,04:00:00,22.125,V ugm-3 (FIDAS)
06/11/2019,05:00:00,12.975,V ugm-3 (FIDAS)
06/11/2019,06:00:00,15.35,V ugm-3 (FIDAS)
06/11/2019,07:00:00,13.5,V ugm-3 (FIDAS)
06/11/2019,08:00:00,14.725,V ugm-3 (FIDAS)
06/11/2019,09:00:00,13.275,V ugm-3 (FIDAS)
06/11/2019,10:00:00,7.85,V ugm-3 (FIDAS)
06/11/2019,11:00:00,7,V ugm-3 (FIDAS)
06/11/2019,12:00:00,8.025,V ugm-3 (FIDAS)
06/11/2019,13:00:00,6.475,V ugm-3 (FIDAS)
06/11/2019,14:00:00,6.125,V ugm-3 (FIDAS)
06/11/2019,15:00:00,6.225,V ugm-3 (FIDAS)
06/11/2019,16:00:00,6.975,V ugm-3 (FIDAS)
06/11/2019,17:00:00,6.775,V ugm-3 (FIDAS)
06/11/2019,18:00:00,5.775,V ugm-3 (FIDAS)
06/11/2019,19:00:00,5.25,V ugm-3 (FIDAS)
06/11/2019,20:00:00,3.85,V ugm-3 (FIDAS)
06/11/2019,21:00:00,4.2,V ugm-3 (FIDAS)
06/11/2019,22:00:00,3.6,V ugm-3 (FIDAS)
06/11/2019,23:00:00,3.775,V ugm-3 (FIDAS)
06/11/2019,24:00:00,5.425,V ugm-3 (FIDAS)
07/11/2019,01:00:00,4.425,V ugm-3 (FIDAS)
07/11/2019,02:00:00,4.925,V ugm-3 (FIDAS)
07/11/2019,03:00:00,4.175,V ugm-3 (FIDAS)
07/11/2019,04:00:00,4.475,V ugm-3 (FIDAS)
07/11/2019,05:00:00,4.45,V ugm-3 (FIDAS)
07/11/2019,06:00:00,2.575,V ugm-3 (FIDAS)
07/11/2019,07:00:00,3.2,V ugm-3 (FIDAS)
07/11/2019,08:00:00,5.2,V ugm-3 (FIDAS)
07/11/2019,09:00:00,3.625,V ugm-3 (FIDAS)
07/11/2019,10:00:00,4.05,V ugm-3 (FIDAS)
07/11/2019,11:00:00,4.575,V ugm-3 (FIDAS)
07/11/2019,12:00:00,5.85,V ugm-3 (FIDAS)
07/11/2019,13:00:00,7.95,V ugm-3 (FIDAS)
07/11/2019,14:00:00,10.6,V ugm-3 (FIDAS)
07/11/2019,15:00:00,9.925,V ugm-3 (FIDAS)
07/11/2019,16:00:00,11.7,V ugm-3 (FIDAS)
07/11/2019,17:00:00,12.375,V ugm-3 (FIDAS)
07/11/2019,18:00:00,10.7,V ugm-3 (FIDAS)
07/11/2019,19:00:00,10.95,V ugm-3 (FIDAS)
07/11/2019,20:00:00,8.325,V ugm-3 (FIDAS)
07/11/2019,21:00:00,7.275,V ugm-3 (FIDAS)
07/11/2019,22:00:00,6.9,V ugm-3 (FIDAS)
07/11/2019,23:00:00,8.075,V ugm-3 (FIDAS)
07/11/2019,24:00:00,8.5,V ugm-3 (FIDAS)
08/11/2019,01:00:00,8.575,V ugm-3 (FIDAS)
08/11/2019,02:00:00,7.5,V ugm-3 (FIDAS)
08/11/2019,03:00:00,6.25,V ugm-3 (FIDAS)
08/11/2019,04:00:00,5.7,V ugm-3 (FIDAS)
08/11/2019,05:00:00,4.875,V ugm-3 (FIDAS)
08/11/2019,06:00:00,5.35,V ugm-3 (FIDAS)
08/11/2019,07:00:00,5.1,V ugm-3 (FIDAS)
08/11/2019,08:00:00,8.75,V ugm-3 (FIDAS)
08/11/2019,09:00:00,10.3,V ugm-3 (FIDAS)
08/11/2019,10:00:00,10.5,V ugm-3 (FIDAS)
08/11/2019,11:00:00,10.9,V ugm-3 (FIDAS)
08/11/2019,12:00:00,11.825,V ugm-3 (FIDAS)
08/11/2019,13:00:00,6.375,V ugm-3 (FIDAS)
08/11/2019,14:00:00,8.25,V ugm-3 (FIDAS)
08/11/2019,15:00:00,8.45,V ugm-3 (FIDAS)
08/11/2019,16:00:00,10.625,V ugm-3 (FIDAS)
08/11/2019,17:00:00,15.075,V ugm-3 (FIDAS)
08/11/2019,18:00:00,13.875,V ugm-3 (FIDAS)
08/11/2019,19:00:00,11.025,V ugm-3 (FIDAS)
08/11/2019,20:00:00,12.2,V ugm-3 (FIDAS)
08/11/2019,21:00:00,12.375,V ugm-3 (FIDAS)
08/11/2019,22:00:00,21.925,V ugm-3 (FIDAS)
08/11/2019,23:00:00,19.425,V ugm-3 (FIDAS)
08/11/2019,24:00:00,19.025,V ugm-3 (FIDAS)
09/11/2019,01:00:00,18.4,V ugm-3 (FIDAS)
09/11/2019,02:00:00,13.35,V ugm-3 (FIDAS)
09/11/2019,03:00:00,7.65,V ugm-3 (FIDAS)
09/11/2019,04:00:00,7.425,V ugm-3 (FIDAS)
09/11/2019,05:00:00,7.15,V ugm-3 (FIDAS)
09/11/2019,06:00:00,6.725,V ugm-3 (FIDAS)
09/11/2019,07:00:00,6.35,V ugm-3 (FIDAS)
09/11/2019,08:00:00,7,V ugm-3 (FIDAS)
09/11/2019,09:00:00,6.4,V ugm-3 (FIDAS)
09/11/2019,10:00:00,9.725,V ugm-3 (FIDAS)
09/11/2019,11:00:00,11.725,V ugm-3 (FIDAS)
09/11/2019,12:00:00,11.6,V ugm-3 (FIDAS)
09/11/2019,13:00:00,8.475,V ugm-3 (FIDAS)
09/11/2019,14:00:00,9.125,V ugm-3 (FIDAS)
09/11/2019,15:00:00,10.05,V ugm-3 (FIDAS)
09/11/2019,16:00:00,7.125,V ugm-3 (FIDAS)
09/11/2019,17:00:00,5.725,V ugm-3 (FIDAS)
09/11/2019,18:00:00,3.975,V ugm-3 (FIDAS)
09/11/2019,19:00:00,7.025,V ugm-3 (FIDAS)
09/11/2019,20:00:00,6.975,V ugm-3 (FIDAS)
09/11/2019,21:00:00,9.9,V ugm-3 (FIDAS)
09/11/2019,22:00:00,6.35,V ugm-3 (FIDAS)
09/11/2019,23:00:00,6.8,V ugm-3 (FIDAS)
09/11/2019,24:00:00,7.425,V ugm-3 (FIDAS)
10/11/2019,01:00:00,6.45,V ugm-3 (FIDAS)
10/11/2019,02:00:00,6.4,V ugm-3 (FIDAS)
10/11/2019,03:00:00,6.75,V ugm-3 (FIDAS)
10/11/2019,04:00:00,6.925,V ugm-3 (FIDAS)
10/11/2019,05:00:00,6.05,V ugm-3 (FIDAS)
10/11/2019,06:00:00,6.1,V ugm-3 (FIDAS)
10/11/2019,07:00:00,5.2,V ugm-3 (FIDAS)
10/11/2019,08:00:00,5.725,V ugm-3 (FIDAS)
10/11/2019,09:00:00,6.8,V ugm-3 (FIDAS)
10/11/2019,10:00:00,6.875,V ugm-3 (FIDAS)
10/11/2019,11:00:00,7.525,V ugm-3 (FIDAS)
10/11/2019,12:00:00,10.3,V ugm-3 (FIDAS)
10/11/2019,13:00:00,11.075,V ugm-3 (FIDAS)
10/11/2019,14:00:00,10.975,V ugm-3 (FIDAS)
10/11/2019,15:00:00,13.025,V ugm-3 (FIDAS)
10/11/2019,16:00:00,8.6,V ugm-3 (FIDAS)
10/11/2019,17:00:00,8.675,V ugm-3 (FIDAS)
10/11/2019,18:00:00,8.3,V ugm-3 (FIDAS)
10/11/2019,19:00:00,14.5,V ugm-3 (FIDAS)
10/11/2019,20:00:00,17.1,V ugm-3 (FIDAS)
10/11/2019,21:00:00,6.875,V ugm-3 (FIDAS)
10/11/2019,22:00:00,5.35,V ugm-3 (FIDAS)
10/11/2019,23:00:00,4.75,V ugm-3 (FIDAS)
10/11/2019,24:00:00,4.2,V ugm-3 (FIDAS)
11/11/2019,01:00:00,3.35,V ugm-3 (FIDAS)
11/11/2019,02:00:00,3.4,V ugm-3 (FIDAS)
11/11/2019,03:00:00,1.425,V ugm-3 (FIDAS)
11/11/2019,04:00:00,0.8,V ugm-3 (FIDAS)
11/11/2019,05:00:00,1.15,V ugm-3 (FIDAS)
11/11/2019,06:00:00,1.625,V ugm-3 (FIDAS)
11/11/2019,07:00:00,3.4,V ugm-3 (FIDAS)
11/11/2019,08:00:00,5,V ugm-3 (FIDAS)
11/11/2019,09:00:00,5.125,V ugm-3 (FIDAS)
11/11/2019,10:00:00,4.075,V ugm-3 (FIDAS)
11/11/2019,11:00:00,1.85,V ugm-3 (FIDAS)
11/11/2019,12:00:00,5.575,V ugm-3 (FIDAS)
11/11/2019,13:00:00,4.7,V ugm-3 (FIDAS)
11/11/2019,14:00:00,6.825,V ugm-3 (FIDAS)
11/11/2019,15:00:00,3.675,V ugm-3 (FIDAS)
11/11/2019,16:00:00,4.35,V ugm-3 (FIDAS)
11/11/2019,17:00:00,3.925,V ugm-3 (FIDAS)
11/11/2019,18:00:00,3.3,V ugm-3 (FIDAS)
11/11/2019,19:00:00,3.225,V ugm-3 (FIDAS)
11/11/2019,20:00:00,2.9,V ugm-3 (FIDAS)
11/11/2019,21:00:00,2.475,V ugm-3 (FIDAS)
11/11/2019,22:00:00,2.1,V ugm-3 (FIDAS)
11/11/2019,23:00:00,2.075,V ugm-3 (FIDAS)
11/11/2019,24:00:00,1.55,V ugm-3 (FIDAS)
12/11/2019,01:00:00,1.575,V ugm-3 (FIDAS)
12/11/2019,02:00:00,1.425,V ugm-3 (FIDAS)
12/11/2019,03:00:00,1.425,V ugm-3 (FIDAS)
12/11/2019,04:00:00,1.25,V ugm-3 (FIDAS)
12/11/2019,05:00:00,1.325,V ugm-3 (FIDAS)
12/11/2019,06:00:00,1.5,V ugm-3 (FIDAS)
12/11/2019,07:00:00,1.225,V ugm-3 (FIDAS)
12/11/2019,08:00:00,1.575,V ugm-3 (FIDAS)
12/11/2019,09:00:00,1.95,V ugm-3 (FIDAS)
12/11/2019,10:00:00,3.725,V ugm-3 (FIDAS)
12/11/2019,11:00:00,3.325,V ugm-3 (FIDAS)
12/11/2019,12:00:00,5.15,V ugm-3 (FIDAS)
12/11/2019,13:00:00,6.775,V ugm-3 (FIDAS)
12/11/2019,14:00:00,5.875,V ugm-3 (FIDAS)
12/11/2019,15:00:00,3.575,V ugm-3 (FIDAS)
12/11/2019,16:00:00,4.05,V ugm-3 (FIDAS)
12/11/2019,17:00:00,3.25,V ugm-3 (FIDAS)
12/11/2019,18:00:00,3.05,V ugm-3 (FIDAS)
12/11/2019,19:00:00,3.525,V ugm-3 (FIDAS)
12/11/2019,20:00:00,5.95,V ugm-3 (FIDAS)
12/11/2019,21:00:00,5.475,V ugm-3 (FIDAS)
12/11/2019,22:00:00,6.75,V ugm-3 (FIDAS)
12/11/2019,23:00:00,6.075,V ugm-3 (FIDAS)
12/11/2019,24:00:00,5.875,V ugm-3 (FIDAS)
13/11/2019,01:00:00,4.35,V ugm-3 (FIDAS)
13/11/2019,02:00:00,4.325,V ugm-3 (FIDAS)
13/11/2019,03:00:00,4.125,V ugm-3 (FIDAS)
13/11/2019,04:00:00,4.075,V ugm-3 (FIDAS)
13/11/2019,05:00:00,4.05,V ugm-3 (FIDAS)
13/11/2019,06:00:00,4.45,V ugm-3 (FIDAS)
13/11/2019,07:00:00,6.325,V ugm-3 (FIDAS)
13/11/2019,08:00:00,8.2,V ugm-3 (FIDAS)
13/11/2019,09:00:00,8.025,V ugm-3 (FIDAS)
13/11/2019,10:00:00,20.35,V ugm-3 (FIDAS)
13/11/2019,11:00:00,17.05,V ugm-3 (FIDAS)
13/11/2019,12:00:00,25.625,V ugm-3 (FIDAS)
13/11/2019,13:00:00,16.025,V ugm-3 (FIDAS)
13/11/2019,14:00:00,13,V ugm-3 (FIDAS)
13/11/2019,15:00:00,11,V ugm-3 (FIDAS)
13/11/2019,16:00:00,6.125,V ugm-3 (FIDAS)
13/11/2019,17:00:00,7.875,V ugm-3 (FIDAS)
13/11/2019,18:00:00,9.3,V ugm-3 (FIDAS)
13/11/2019,19:00:00,8.575,V ugm-3 (FIDAS)
13/11/2019,20:00:00,5.975,V ugm-3 (FIDAS)
13/11/2019,21:00:00,6.1,V ugm-3 (FIDAS)
13/11/2019,22:00:00,8.45,V ugm-3 (FIDAS)
13/11/2019,23:00:00,4.875,V ugm-3 (FIDAS)
13/11/2019,24:00:00,4.525,V ugm-3 (FIDAS)
14/11/2019,01:00:00,5.8,V ugm-3 (FIDAS)
14/11/2019,02:00:00,3.7,V ugm-3 (FIDAS)
14/11/2019,03:00:00,3.175,V ugm-3 (FIDAS)
14/11/2019,04:00:00,3.5,V ugm-3 (FIDAS)
14/11/2019,05:00:00,2.3,V ugm-3 (FIDAS)
14/11/2019,06:00:00,2.4,V ugm-3 (FIDAS)
14/11/2019,07:00:00,2.425,V ugm-3 (FIDAS)
14/11/2019,08:00:00,4.075,V ugm-3 (FIDAS)
14/11/2019,09:00:00,6.15,V ugm-3 (FIDAS)
14/11/2019,10:00:00,5.15,V ugm-3 (FIDAS)
14/11/2019,11:00:00,6.825,V ugm-3 (FIDAS)
14/11/2019,12:00:00,7.775,V ugm-3 (FIDAS)
14/11/2019,13:00:00,6.95,V ugm-3 (FIDAS)
14/11/2019,14:00:00,6.5,V ugm-3 (FIDAS)
14/11/2019,15:00:00,5.7,V ugm-3 (FIDAS)
14/11/2019,16:00:00,5.625,V ugm-3 (FIDAS)
14/11/2019,17:00:00,7.025,V ugm-3 (FIDAS)
14/11/2019,18:00:00,10.3,V ugm-3 (FIDAS)
14/11/2019,19:00:00,7.85,V ugm-3 (FIDAS)
14/11/2019,20:00:00,6.95,V ugm-3 (FIDAS)
14/11/2019,21:00:00,6.475,V ugm-3 (FIDAS)
14/11/2019,22:00:00,6.2,V ugm-3 (FIDAS)
14/11/2019,23:00:00,10.1,V ugm-3 (FIDAS)
14/11/2019,24:00:00,3.65,V ugm-3 (FIDAS)
15/11/2019,01:00:00,3.45,V ugm-3 (FIDAS)
15/11/2019,02:00:00,2.2,V ugm-3 (FIDAS)
15/11/2019,03:00:00,2.1,V ugm-3 (FIDAS)
15/11/2019,04:00:00,1.9,V ugm-3 (FIDAS)
15/11/2019,05:00:00,2.825,V ugm-3 (FIDAS)
15/11/2019,06:00:00,2.5,V ugm-3 (FIDAS)
15/11/2019,07:00:00,2.6,V ugm-3 (FIDAS)
15/11/2019,08:00:00,3.375,V ugm-3 (FIDAS)
15/11/2019,09:00:00,4.775,V ugm-3 (FIDAS)
15/11/2019,10:00:00,5.975,V ugm-3 (FIDAS)
15/11/2019,11:00:00,6.05,V ugm-3 (FIDAS)
15/11/2019,12:00:00,6.15,V ugm-3 (FIDAS)
15/11/2019,13:00:00,8.025,V ugm-3 (FIDAS)
15/11/2019,14:00:00,8,V ugm-3 (FIDAS)
15/11/2019,15:00:00,6.95,V ugm-3 (FIDAS)
15/11/2019,16:00:00,7.2,V ugm-3 (FIDAS)
15/11/2019,17:00:00,5.55,V ugm-3 (FIDAS)
15/11/2019,18:00:00,5,V ugm-3 (FIDAS)
15/11/2019,19:00:00,5.9,V ugm-3 (FIDAS)
15/11/2019,20:00:00,7.65,V ugm-3 (FIDAS)
15/11/2019,21:00:00,8.9,V ugm-3 (FIDAS)
15/11/2019,22:00:00,9.325,V ugm-3 (FIDAS)
15/11/2019,23:00:00,8.95,V ugm-3 (FIDAS)
15/11/2019,24:00:00,8.475,V ugm-3 (FIDAS)
16/11/2019,01:00:00,8.625,V ugm-3 (FIDAS)
16/11/2019,02:00:00,8.6,V ugm-3 (FIDAS)
16/11/2019,03:00:00,7.725,V ugm-3 (FIDAS)
16/11/2019,04:00:00,7.85,V ugm-3 (FIDAS)
16/11/2019,05:00:00,7.1,V ugm-3 (FIDAS)
16/11/2019,06:00:00,7.025,V ugm-3 (FIDAS)
16/11/2019,07:00:00,6.325,V ugm-3 (FIDAS)
16/11/2019,08:00:00,7.275,V ugm-3 (FIDAS)
16/11/2019,09:00:00,7.85,V ugm-3 (FIDAS)
16/11/2019,10:00:00,12.65,V ugm-3 (FIDAS)
16/11/2019,11:00:00,11.4,V ugm-3 (FIDAS)
16/11/2019,12:00:00,10.475,V ugm-3 (FIDAS)
16/11/2019,13:00:00,10.25,V ugm-3 (FIDAS)
16/11/2019,14:00:00,12.7,V ugm-3 (FIDAS)
16/11/2019,15:00:00,12.175,V ugm-3 (FIDAS)
16/11/2019,16:00:00,10.475,V ugm-3 (FIDAS)
16/11/2019,17:00:00,9.1,V ugm-3 (FIDAS)
16/11/2019,18:00:00,8.35,V ugm-3 (FIDAS)
16/11/2019,19:00:00,13.15,V ugm-3 (FIDAS)
16/11/2019,20:00:00,11.05,V ugm-3 (FIDAS)
16/11/2019,21:00:00,15.725,V ugm-3 (FIDAS)
16/11/2019,22:00:00,13.2,V ugm-3 (FIDAS)
16/11/2019,23:00:00,12.25,V ugm-3 (FIDAS)
16/11/2019,24:00:00,11.075,V ugm-3 (FIDAS)
17/11/2019,01:00:00,11.3,V ugm-3 (FIDAS)
17/11/2019,02:00:00,14.675,V ugm-3 (FIDAS)
17/11/2019,03:00:00,13.525,V ugm-3 (FIDAS)
17/11/2019,04:00:00,13.075,V ugm-3 (FIDAS)
17/11/2019,05:00:00,10.225,V ugm-3 (FIDAS)
17/11/2019,06:00:00,10.5,V ugm-3 (FIDAS)
17/11/2019,07:00:00,10.05,V ugm-3 (FIDAS)
17/11/2019,08:00:00,10.275,V ugm-3 (FIDAS)
17/11/2019,09:00:00,9.9,V ugm-3 (FIDAS)
17/11/2019,10:00:00,8.8,V ugm-3 (FIDAS)
17/11/2019,11:00:00,12.85,V ugm-3 (FIDAS)
17/11/2019,12:00:00,13.65,V ugm-3 (FIDAS)
17/11/2019,13:00:00,12.05,V ugm-3 (FIDAS)
17/11/2019,14:00:00,11.125,V ugm-3 (FIDAS)
17/11/2019,15:00:00,10.175,V ugm-3 (FIDAS)
17/11/2019,16:00:00,10.875,V ugm-3 (FIDAS)
17/11/2019,17:00:00,12.75,V ugm-3 (FIDAS)
17/11/2019,18:00:00,19.15,V ugm-3 (FIDAS)
17/11/2019,19:00:00,19.275,V ugm-3 (FIDAS)
17/11/2019,20:00:00,17.9,V ugm-3 (FIDAS)
17/11/2019,21:00:00,12.675,V ugm-3 (FIDAS)
17/11/2019,22:00:00,10.65,V ugm-3 (FIDAS)
17/11/2019,23:00:00,10.625,V ugm-3 (FIDAS)
17/11/2019,24:00:00,10.075,V ugm-3 (FIDAS)
18/11/2019,01:00:00,6.775,V ugm-3 (FIDAS)
18/11/2019,02:00:00,4.925,V ugm-3 (FIDAS)
18/11/2019,03:00:00,5.025,V ugm-3 (FIDAS)
18/11/2019,04:00:00,4.9,V ugm-3 (FIDAS)
18/11/2019,05:00:00,4.975,V ugm-3 (FIDAS)
18/11/2019,06:00:00,4.85,V ugm-3 (FIDAS)
18/11/2019,07:00:00,5.875,V ugm-3 (FIDAS)
18/11/2019,08:00:00,6.9,V ugm-3 (FIDAS)
18/11/2019,09:00:00,6.375,V ugm-3 (FIDAS)
18/11/2019,10:00:00,7.275,V ugm-3 (FIDAS)
18/11/2019,11:00:00,10.5,V ugm-3 (FIDAS)
18/11/2019,12:00:00,13.7,V ugm-3 (FIDAS)
18/11/2019,13:00:00,13.125,V ugm-3 (FIDAS)
18/11/2019,14:00:00,12.725,V ugm-3 (FIDAS)
18/11/2019,15:00:00,9.95,V ugm-3 (FIDAS)
18/11/2019,16:00:00,9.5,V ugm-3 (FIDAS)
18/11/2019,17:00:00,14.725,V ugm-3 (FIDAS)
18/11/2019,18:00:00,14.8,V ugm-3 (FIDAS)
18/11/2019,19:00:00,19.225,V ugm-3 (FIDAS)
18/11/2019,20:00:00,16.825,V ugm-3 (FIDAS)
18/11/2019,21:00:00,25.75,V ugm-3 (FIDAS)
18/11/2019,22:00:00,29.425,V ugm-3 (FIDAS)
18/11/2019,23:00:00,26.425,V ugm-3 (FIDAS)
18/11/2019,24:00:00,8.275,V ugm-3 (FIDAS)
19/11/2019,01:00:00,6.725,V ugm-3 (FIDAS)
19/11/2019,02:00:00,6.8,V ugm-3 (FIDAS)
19/11/2019,03:00:00,6.05,V ugm-3 (FIDAS)
19/11/2019,04:00:00,5.55,V ugm-3 (FIDAS)
19/11/2019,05:00:00,5.15,V ugm-3 (FIDAS)
19/11/2019,06:00:00,4.675,V ugm-3 (FIDAS)
19/11/2019,07:00:00,4.175,V ugm-3 (FIDAS)
19/11/2019,08:00:00,8.375,V ugm-3 (FIDAS)
19/11/2019,09:00:00,12.1,V ugm-3 (FIDAS)
19/11/2019,10:00:00,15.075,V ugm-3 (FIDAS)
19/11/2019,11:00:00,15.475,V ugm-3 (FIDAS)
19/11/2019,12:00:00,16.125,V ugm-3 (FIDAS)
19/11/2019,13:00:00,14.15,V ugm-3 (FIDAS)
19/11/2019,14:00:00,12.2,V ugm-3 (FIDAS)
19/11/2019,15:00:00,8.875,V ugm-3 (FIDAS)
19/11/2019,16:00:00,8.75,V ugm-3 (FIDAS)
19/11/2019,17:00:00,6.425,V ugm-3 (FIDAS)
19/11/2019,18:00:00,7.825,V ugm-3 (FIDAS)
19/11/2019,19:00:00,3.825,V ugm-3 (FIDAS)
19/11/2019,20:00:00,4.125,V ugm-3 (FIDAS)
19/11/2019,21:00:00,4.25,V ugm-3 (FIDAS)
19/11/2019,22:00:00,5.025,V ugm-3 (FIDAS)
19/11/2019,23:00:00,7.3,V ugm-3 (FIDAS)
19/11/2019,24:00:00,7.325,V ugm-3 (FIDAS)
20/11/2019,01:00:00,8.25,V ugm-3 (FIDAS)
20/11/2019,02:00:00,8.925,V ugm-3 (FIDAS)
20/11/2019,03:00:00,9.725,V ugm-3 (FIDAS)
20/11/2019,04:00:00,12.125,V ugm-3 (FIDAS)
20/11/2019,05:00:00,15.8,V ugm-3 (FIDAS)
20/11/2019,06:00:00,17.925,V ugm-3 (FIDAS)
20/11/2019,07:00:00,20.05,V ugm-3 (FIDAS)
20/11/2019,08:00:00,19.35,V ugm-3 (FIDAS)
20/11/2019,09:00:00,14.975,V ugm-3 (FIDAS)
20/11/2019,10:00:00,14.95,V ugm-3 (FIDAS)
20/11/2019,11:00:00,14.425,V ugm-3 (FIDAS)
20/11/2019,12:00:00,14.65,V ugm-3 (FIDAS)
20/11/2019,13:00:00,15.575,V ugm-3 (FIDAS)
20/11/2019,14:00:00,15.475,V ugm-3 (FIDAS)
20/11/2019,15:00:00,15.875,V ugm-3 (FIDAS)
20/11/2019,16:00:00,15.325,V ugm-3 (FIDAS)
20/11/2019,17:00:00,16.3,V ugm-3 (FIDAS)
20/11/2019,18:00:00,17.15,V ugm-3 (FIDAS)
20/11/2019,19:00:00,16.775,V ugm-3 (FIDAS)
20/11/2019,20:00:00,13.925,V ugm-3 (FIDAS)
20/11/2019,21:00:00,11.725,V ugm-3 (FIDAS)
20/11/2019,22:00:00,11.8,V ugm-3 (FIDAS)
20/11/2019,23:00:00,11.175,V ugm-3 (FIDAS)
20/11/2019,24:00:00,10.75,V ugm-3 (FIDAS)
21/11/2019,01:00:00,8.3,V ugm-3 (FIDAS)
21/11/2019,02:00:00,8.525,V ugm-3 (FIDAS)
21/11/2019,03:00:00,9.725,V ugm-3 (FIDAS)
21/11/2019,04:00:00,9.675,V ugm-3 (FIDAS)
21/11/2019,05:00:00,11.175,V ugm-3 (FIDAS)
21/11/2019,06:00:00,11.275,V ugm-3 (FIDAS)
21/11/2019,07:00:00,12.675,V ugm-3 (FIDAS)
21/11/2019,08:00:00,11.7,V ugm-3 (FIDAS)
